,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
1,0021800380,1610612737,Hawks,ATL,Atlanta,240:00,0.511,0.172,0.165,0.161,0.418,0.216,0.136,0.302
0,0021800381,1610612764,Wizards,WAS,Washington,240:00,0.523,0.186,0.086,0.16,0.612,0.112,0.1,0.372
1,0021800381,1610612739,Cavaliers,CLE,Cleveland,240:00,0.612,0.112,0.1,0.279,0.523,0.186,0.086,0.24
0,0021800382,1610612752,Knicks,NYK,New York,240:00,0.518,0.361,0.13,0.18,0.551,0.284,0.155,0.347
1,0021800382,1610612751,Nets,BKN,Brooklyn,240:00,0.551,0.284,0.155,0.245,0.518,0.361,0.13,0.22
0,0021800383,1610612741,Bulls,CHI,Chicago,240:00,0.42,0.173,0.177,0.151,0.656,0.161,0.075,0.326
1,0021800383,1610612738,Celtics,BOS,Boston,240:00,0.656,0.161,0.075,0.283,0.42,0.173,0.177,0.226
0,0021800384,1610612763,Grizzlies,MEM,Memphis,240:00,0.44,0.214,0.153,0.176,0.526,0.124,0.178,0.455
1,0021800384,1610612747,Lakers,LAL,Los Angeles,240:00,0.526,0.124,0.178,0.345,0.44,0.214,0.153,0.196
0,0021800385,1610612757,Trail Blazers,POR,Portland,240:00,0.53,0.361,0.196,0.292,0.478,0.242,0.117,0.245
1,0021800385,1610612750,Timberwolves,MIN,Minnesota,240:00,0.478,0.242,0.117,0.189,0.53,0.361,0.196,0.354
0,0021800386,1610612748,Heat,MIA,Miami,240:00,0.505,0.424,0.104,0.246,0.41,0.348,0.151,0.259
1,0021800386,1610612746,Clippers,LAC,LA,240:00,0.41,0.348,0.151,0.224,0.505,0.424,0.104,0.298
0,0021800387,1610612740,Pelicans,NOP,New Orleans,240:00,0.608,0.291,0.182,0.2,0.485,0.245,0.098,0.328
1,0021800387,1610612765,Pistons,DET,Detroit,240:00,0.485,0.245,0.098,0.293,0.608,0.291,0.182,0.225
0,0021800388,1610612761,Raptors,TOR,Toronto,240:00,0.495,0.074,0.113,0.2,0.5,0.23,0.13,0.302
1,0021800388,1610612749,Bucks,MIL,Milwaukee,240:00,0.5,0.23,0.13,0.17,0.495,0.074,0.113,0.309
0,0021800390,1610612762,Jazz,UTA,Utah,240:00,0.488,0.224,0.159,0.173,0.556,0.135,0.115,0.256
1,0021800390,1610612759,Spurs,SAS,San Antonio,240:00,0.556,0.135,0.115,0.233,0.488,0.224,0.159,0.269
0,0021800389,1610612752,Knicks,NYK,New York,240:00,0.543,0.075,0.162,0.16,0.552,0.31,0.114,0.239
1,0021800389,1610612766,Hornets,CHA,Charlotte,240:00,0.552,0.31,0.114,0.13,0.543,0.075,0.162,0.22
0,0021800391,1610612764,Wizards,WAS,Washington,240:00,0.477,0.273,0.115,0.109,0.605,0.289,0.234,0.237
1,0021800391,1610612754,Pacers,IND,Indiana,240:00,0.605,0.289,0.234,0.184,0.477,0.273,0.115,0.164
0,0021800392,1610612755,76ers,PHI,Philadelphia,240:00,0.528,0.398,0.138,0.276,0.542,0.25,0.153,0.277
1,0021800392,1610612765,Pistons,DET,Detroit,240:00,0.542,0.25,0.153,0.213,0.528,0.398,0.138,0.362
0,0021800393,1610612740,Pelicans,NOP,New Orleans,240:00,0.494,0.218,0.127,0.122,0.556,0.211,0.151,0.314
1,0021800393,1610612738,Celtics,BOS,Boston,240:00,0.556,0.211,0.151,0.275,0.494,0.218,0.127,0.184
0,0021800394,1610612758,Kings,SAC,Sacramento,240:00,0.545,0.17,0.175,0.204,0.5,0.171,0.265,0.238
1,0021800394,1610612741,Bulls,CHI,Chicago,240:00,0.5,0.171,0.265,0.167,0.545,0.17,0.175,0.306
0,0021800395,1610612749,Bucks,MIL,Milwaukee,240:00,0.516,0.115,0.136,0.214,0.427,0.156,0.087,0.222
1,0021800395,1610612739,Cavaliers,CLE,Cleveland,240:00,0.427,0.156,0.087,0.127,0.516,0.115,0.136,0.286
0,0021800396,1610612762,Jazz,UTA,Utah,240:00,0.56,0.357,0.188,0.244,0.553,0.459,0.166,0.292
1,0021800396,1610612760,Thunder,OKC,Oklahoma City,240:00,0.553,0.459,0.166,0.25,0.56,0.357,0.188,0.267
0,0021800397,1610612753,Magic,ORL,Orlando,240:00,0.404,0.056,0.16,0.121,0.488,0.305,0.143,0.245
1,0021800397,1610612742,Mavericks,DAL,Dallas,240:00,0.488,0.305,0.143,0.184,0.404,0.056,0.16,0.207
0,0021800398,1610612763,Grizzlies,MEM,Memphis,240:00,0.561,0.23,0.156,0.158,0.565,0.299,0.155,0.317
1,0021800398,1610612743,Nuggets,DEN,Denver,240:00,0.565,0.299,0.155,0.268,0.561,0.23,0.156,0.211
0,0021800399,1610612756,Suns,PHX,Phoenix,265:00,0.548,0.213,0.139,0.208,0.571,0.388,0.167,0.302
1,0021800399,1610612746,Clippers,LAC,LA,265:00,0.571,0.388,0.167,0.233,0.548,0.213,0.139,0.25
0,0021800400,1610612750,Timberwolves,MIN,Minnesota,240:00,0.5,0.373,0.154,0.188,0.522,0.226,0.162,0.315
1,0021800400,1610612744,Warriors,GSW,Golden State,240:00,0.522,0.226,0.162,0.259,0.5,0.373,0.154,0.208
0,0021800401,1610612748,Heat,MIA,Miami,240:00,0.505,0.138,0.165,0.264,0.533,0.222,0.121,0.245
1,0021800401,1610612747,Lakers,LAL,Los Angeles,240:00,0.533,0.222,0.121,0.226,0.505,0.138,0.165,0.34
0,0021800402,1610612757,Trail Blazers,POR,Portland,240:00,0.494,0.241,0.144,0.26,0.547,0.318,0.076,0.292
1,0021800402,1610612745,Rockets,HOU,Houston,240:00,0.547,0.318,0.076,0.25,0.494,0.241,0.144,0.36
0,0021800403,1610612759,Spurs,SAS,San Antonio,240:00,0.572,0.229,0.153,0.178,0.451,0.171,0.175,0.24
1,0021800403,1610612756,Suns,PHX,Phoenix,240:00,0.451,0.171,0.175,0.16,0.572,0.229,0.153,0.267
0,0021800404,1610612761,Raptors,TOR,Toronto,240:00,0.594,0.125,0.09,0.204,0.483,0.221,0.163,0.286
1,0021800404,1610612746,Clippers,LAC,LA,240:00,0.483,0.221,0.163,0.245,0.594,0.125,0.09,0.286
0,0021800405,1610612765,Pistons,DET,Detroit,240:00,0.541,0.244,0.141,0.204,0.465,0.435,0.068,0.236
1,0021800405,1610612766,Hornets,CHA,Charlotte,240:00,0.465,0.435,0.068,0.109,0.541,0.244,0.141,0.224
0,0021800406,1610612752,Knicks,NYK,New York,240:00,0.495,0.149,0.116,0.167,0.527,0.231,0.128,0.28
1,0021800406,1610612739,Cavaliers,CLE,Cleveland,240:00,0.527,0.231,0.128,0.24,0.495,0.149,0.116,0.259
0,0021800407,1610612749,Bucks,MIL,Milwaukee,240:00,0.478,0.165,0.128,0.164,0.538,0.22,0.157,0.333
1,0021800407,1610612754,Pacers,IND,Indiana,240:00,0.538,0.22,0.157,0.275,0.478,0.165,0.128,0.218
0,0021800408,1610612755,76ers,PHI,Philadelphia,240:00,0.615,0.176,0.162,0.233,0.608,0.581,0.165,0.231
1,0021800408,1610612751,Nets,BKN,Brooklyn,240:00,0.608,0.581,0.165,0.179,0.615,0.176,0.162,0.256
0,0021800409,1610612764,Wizards,WAS,Washington,265:00,0.571,0.319,0.135,0.163,0.505,0.24,0.122,0.368
1,0021800409,1610612738,Celtics,BOS,Boston,265:00,0.505,0.24,0.122,0.246,0.571,0.319,0.135,0.204
0,0021800410,1610612757,Trail Blazers,POR,Portland,240:00,0.402,0.184,0.135,0.071,0.463,0.293,0.135,0.226
1,0021800410,1610612763,Grizzlies,MEM,Memphis,240:00,0.463,0.293,0.135,0.17,0.402,0.184,0.135,0.232
0,0021800411,1610612760,Thunder,OKC,Oklahoma City,240:00,0.557,0.31,0.167,0.18,0.485,0.309,0.162,0.382
1,0021800411,1610612740,Pelicans,NOP,New Orleans,240:00,0.485,0.309,0.162,0.309,0.557,0.31,0.167,0.22
0,0021800412,1610612742,Mavericks,DAL,Dallas,240:00,0.547,0.573,0.135,0.095,0.522,0.151,0.202,0.358
1,0021800412,1610612737,Hawks,ATL,Atlanta,240:00,0.522,0.151,0.202,0.302,0.547,0.573,0.135,0.238
0,0021800413,1610612762,Jazz,UTA,Utah,240:00,0.632,0.276,0.178,0.184,0.455,0.312,0.132,0.115
1,0021800413,1610612748,Heat,MIA,Miami,240:00,0.455,0.312,0.132,0.038,0.632,0.276,0.178,0.211
0,0021800414,1610612758,Kings,SAC,Sacramento,240:00,0.692,0.372,0.108,0.214,0.586,0.29,0.106,0.362
1,0021800414,1610612750,Timberwolves,MIN,Minnesota,240:00,0.586,0.29,0.106,0.255,0.692,0.372,0.108,0.31
0,0021800415,1610612761,Raptors,TOR,Toronto,240:00,0.533,0.209,0.11,0.204,0.512,0.159,0.187,0.152
1,0021800415,1610612744,Warriors,GSW,Golden State,240:00,0.512,0.159,0.187,0.109,0.533,0.209,0.11,0.245
0,0021800416,1610612747,Lakers,LAL,Los Angeles,240:00,0.6,0.338,0.133,0.171,0.582,0.376,0.143,0.422
1,0021800416,1610612745,Rockets,HOU,Houston,240:00,0.582,0.376,0.143,0.333,0.6,0.338,0.133,0.244
0,0021800417,1610612759,Spurs,SAS,San Antonio,240:00,0.639,0.289,0.114,0.211,0.417,0.286,0.172,0.298
1,0021800417,1610612746,Clippers,LAC,LA,240:00,0.417,0.286,0.172,0.228,0.639,0.289,0.114,0.237
0,0021800418,1610612753,Magic,ORL,Orlando,240:00,0.482,0.28,0.161,0.18,0.549,0.282,0.186,0.077
1,0021800418,1610612741,Bulls,CHI,Chicago,240:00,0.549,0.282,0.186,0.026,0.482,0.28,0.161,0.3
0,0021800419,1610612756,Suns,PHX,Phoenix,240:00,0.457,0.196,0.129,0.211,0.429,0.423,0.227,0.388
1,0021800419,1610612742,Mavericks,DAL,Dallas,240:00,0.429,0.423,0.227,0.286,0.457,0.196,0.129,0.246
0,0021800420,1610612738,Celtics,BOS,Boston,240:00,0.584,0.211,0.195,0.265,0.512,0.372,0.222,0.34
1,0021800420,1610612737,Hawks,ATL,Atlanta,240:00,0.512,0.372,0.222,0.302,0.584,0.211,0.195,0.388
0,0021800421,1610612752,Knicks,NYK,New York,265:00,0.541,0.316,0.089,0.158,0.569,0.098,0.141,0.255
1,0021800421,1610612766,Hornets,CHA,Charlotte,265:00,0.569,0.098,0.141,0.164,0.541,0.316,0.089,0.263
0,0021800422,1610612764,Wizards,WAS,Washington,240:00,0.606,0.178,0.088,0.085,0.589,0.369,0.101,0.293
1,0021800422,1610612751,Nets,BKN,Brooklyn,240:00,0.589,0.369,0.101,0.22,0.606,0.178,0.088,0.17
0,0021800423,1610612749,Bucks,MIL,Milwaukee,240:00,0.489,0.298,0.106,0.246,0.477,0.241,0.161,0.259
1,0021800423,1610612739,Cavaliers,CLE,Cleveland,240:00,0.477,0.241,0.161,0.241,0.489,0.298,0.106,0.281
0,0021800424,1610612755,76ers,PHI,Philadelphia,240:00,0.46,0.307,0.162,0.304,0.484,0.253,0.069,0.321
1,0021800424,1610612754,Pacers,IND,Indiana,240:00,0.484,0.253,0.069,0.208,0.46,0.307,0.162,0.339
0,0021800425,1610612748,Heat,MIA,Miami,240:00,0.53,0.22,0.183,0.298,0.47,0.301,0.087,0.255
1,0021800425,1610612763,Grizzlies,MEM,Memphis,240:00,0.47,0.301,0.087,0.196,0.53,0.22,0.183,0.426
0,0021800426,1610612760,Thunder,OKC,Oklahoma City,240:00,0.45,0.322,0.134,0.317,0.572,0.181,0.205,0.357
1,0021800426,1610612743,Nuggets,DEN,Denver,240:00,0.572,0.181,0.205,0.286,0.45,0.322,0.134,0.367
0,0021800427,1610612761,Raptors,TOR,Toronto,240:00,0.667,0.269,0.173,0.171,0.58,0.223,0.081,0.34
1,0021800427,1610612757,Trail Blazers,POR,Portland,240:00,0.58,0.223,0.081,0.255,0.667,0.269,0.173,0.2
0,0021800428,1610612758,Kings,SAC,Sacramento,240:00,0.547,0.26,0.115,0.132,0.536,0.375,0.157,0.309
1,0021800428,1610612744,Warriors,GSW,Golden State,240:00,0.536,0.375,0.157,0.273,0.547,0.26,0.115,0.132
0,0021800429,1610612762,Jazz,UTA,Utah,240:00,0.354,0.315,0.1,0.18,0.549,0.278,0.223,0.154
1,0021800429,1610612753,Magic,ORL,Orlando,240:00,0.549,0.278,0.223,0.103,0.354,0.315,0.1,0.197
0,0021800430,1610612747,Lakers,LAL,Los Angeles,240:00,0.609,0.261,0.147,0.222,0.462,0.196,0.165,0.214
1,0021800430,1610612766,Hornets,CHA,Charlotte,240:00,0.462,0.196,0.165,0.161,0.609,0.261,0.147,0.289
0,0021800431,1610612765,Pistons,DET,Detroit,240:00,0.55,0.438,0.19,0.222,0.463,0.245,0.132,0.298
1,0021800431,1610612738,Celtics,BOS,Boston,240:00,0.463,0.245,0.132,0.211,0.55,0.438,0.19,0.267
0,0021800432,1610612763,Grizzlies,MEM,Memphis,240:00,0.567,0.227,0.164,0.158,0.568,0.342,0.152,0.205
1,0021800432,1610612745,Rockets,HOU,Houston,240:00,0.568,0.342,0.152,0.154,0.567,0.227,0.164,0.184
0,0021800433,1610612759,Spurs,SAS,San Antonio,240:00,0.486,0.356,0.162,0.167,0.465,0.244,0.094,0.3
1,0021800433,1610612741,Bulls,CHI,Chicago,240:00,0.465,0.244,0.094,0.16,0.486,0.356,0.162,0.214
0,0021800434,1610612760,Thunder,OKC,Oklahoma City,240:00,0.517,0.267,0.116,0.176,0.593,0.293,0.248,0.154
1,0021800434,1610612746,Clippers,LAC,LA,240:00,0.593,0.293,0.248,0.154,0.517,0.267,0.116,0.196
0,0021800435,1610612756,Suns,PHX,Phoenix,240:00,0.506,0.222,0.154,0.22,0.443,0.198,0.105,0.271
1,0021800435,1610612750,Timberwolves,MIN,Minnesota,240:00,0.443,0.198,0.105,0.186,0.506,0.222,0.154,0.32
0,0021800436,1610612751,Nets,BKN,Brooklyn,240:00,0.648,0.375,0.123,0.244,0.635,0.294,0.137,0.268
1,0021800436,1610612737,Hawks,ATL,Atlanta,240:00,0.635,0.294,0.137,0.195,0.648,0.375,0.123,0.366
0,0021800437,1610612755,76ers,PHI,Philadelphia,240:00,0.621,0.22,0.111,0.286,0.534,0.193,0.118,0.255
1,0021800437,1610612739,Cavaliers,CLE,Cleveland,240:00,0.534,0.193,0.118,0.118,0.621,0.22,0.111,0.333
0,0021800438,1610612752,Knicks,NYK,New York,240:00,0.472,0.247,0.166,0.236,0.529,0.264,0.131,0.306
1,0021800438,1610612754,Pacers,IND,Indiana,240:00,0.529,0.264,0.131,0.224,0.472,0.247,0.166,0.345
0,0021800439,1610612764,Wizards,WAS,Washington,240:00,0.571,0.094,0.151,0.283,0.544,0.198,0.195,0.24
1,0021800439,1610612747,Lakers,LAL,Los Angeles,240:00,0.544,0.198,0.195,0.16,0.571,0.094,0.151,0.321
0,0021800440,1610612758,Kings,SAC,Sacramento,240:00,0.515,0.214,0.086,0.208,0.464,0.323,0.13,0.3
1,0021800440,1610612742,Mavericks,DAL,Dallas,240:00,0.464,0.323,0.13,0.267,0.515,0.214,0.086,0.226
0,0021800441,1610612740,Pelicans,NOP,New Orleans,240:00,0.483,0.198,0.118,0.212,0.473,0.253,0.194,0.509
1,0021800441,1610612748,Heat,MIA,Miami,240:00,0.473,0.253,0.194,0.386,0.483,0.198,0.118,0.288
0,0021800442,1610612761,Raptors,TOR,Toronto,240:00,0.438,0.159,0.129,0.236,0.482,0.188,0.099,0.216
1,0021800442,1610612743,Nuggets,DEN,Denver,240:00,0.482,0.188,0.099,0.196,0.438,0.159,0.129,0.345
0,0021800443,1610612749,Bucks,MIL,Milwaukee,240:00,0.551,0.17,0.109,0.111,0.523,0.17,0.159,0.275
1,0021800443,1610612765,Pistons,DET,Detroit,240:00,0.523,0.17,0.159,0.196,0.551,0.17,0.109,0.156
0,0021800444,1610612756,Suns,PHX,Phoenix,240:00,0.571,0.293,0.065,0.089,0.449,0.293,0.103,0.333
1,0021800444,1610612752,Knicks,NYK,New York,240:00,0.449,0.293,0.103,0.254,0.571,0.293,0.065,0.222
0,0021800445,1610612762,Jazz,UTA,Utah,240:00,0.451,0.378,0.221,0.212,0.442,0.36,0.158,0.232
1,0021800445,1610612745,Rockets,HOU,Houston,240:00,0.442,0.36,0.158,0.161,0.451,0.378,0.221,0.327
0,0021800446,1610612758,Kings,SAC,Sacramento,240:00,0.5,0.256,0.137,0.105,0.552,0.313,0.101,0.313
1,0021800446,1610612750,Timberwolves,MIN,Minnesota,240:00,0.552,0.313,0.101,0.229,0.5,0.256,0.137,0.14
0,0021800447,1610612760,Thunder,OKC,Oklahoma City,240:00,0.528,0.371,0.188,0.354,0.494,0.188,0.24,0.313
1,0021800447,1610612741,Bulls,CHI,Chicago,240:00,0.494,0.188,0.24,0.271,0.528,0.371,0.188,0.396
0,0021800448,1610612759,Spurs,SAS,San Antonio,240:00,0.615,0.195,0.072,0.105,0.464,0.071,0.11,0.288
1,0021800448,1610612755,76ers,PHI,Philadelphia,240:00,0.464,0.071,0.11,0.203,0.615,0.195,0.072,0.184
0,0021800449,1610612763,Grizzlies,MEM,Memphis,240:00,0.5,0.228,0.159,0.044,0.506,0.318,0.099,0.18
1,0021800449,1610612744,Warriors,GSW,Golden State,240:00,0.506,0.318,0.099,0.12,0.5,0.228,0.159,0.133
0,0021800450,1610612757,Trail Blazers,POR,Portland,240:00,0.605,0.36,0.105,0.15,0.566,0.47,0.115,0.302
1,0021800450,1610612746,Clippers,LAC,LA,240:00,0.566,0.47,0.115,0.186,0.605,0.36,0.105,0.25
0,0021800451,1610612754,Pacers,IND,Indiana,240:00,0.419,0.226,0.093,0.233,0.451,0.143,0.124,0.245
1,0021800451,1610612739,Cavaliers,CLE,Cleveland,240:00,0.451,0.143,0.124,0.226,0.419,0.226,0.093,0.317
0,0021800452,1610612764,Wizards,WAS,Washington,240:00,0.512,0.434,0.143,0.17,0.544,0.494,0.224,0.348
1,0021800452,1610612737,Hawks,ATL,Atlanta,240:00,0.544,0.494,0.224,0.283,0.512,0.434,0.143,0.245
0,0021800453,1610612747,Lakers,LAL,Los Angeles,240:00,0.539,0.256,0.132,0.157,0.56,0.209,0.112,0.14
1,0021800453,1610612751,Nets,BKN,Brooklyn,240:00,0.56,0.209,0.112,0.08,0.539,0.256,0.132,0.235
0,0021800454,1610612743,Nuggets,DEN,Denver,240:00,0.622,0.2,0.157,0.3,0.552,0.349,0.079,0.188
1,0021800454,1610612742,Mavericks,DAL,Dallas,240:00,0.552,0.349,0.079,0.125,0.622,0.2,0.157,0.325
0,0021800455,1610612739,Cavaliers,CLE,Cleveland,240:00,0.541,0.141,0.094,0.083,0.565,0.098,0.135,0.326
1,0021800455,1610612766,Hornets,CHA,Charlotte,240:00,0.565,0.098,0.135,0.283,0.541,0.141,0.094,0.167
0,0021800456,1610612759,Spurs,SAS,San Antonio,240:00,0.727,0.273,0.118,0.143,0.449,0.191,0.132,0.3
1,0021800456,1610612753,Magic,ORL,Orlando,240:00,0.449,0.191,0.132,0.183,0.727,0.273,0.118,0.179
0,0021800457,1610612755,76ers,PHI,Philadelphia,240:00,0.619,0.284,0.1,0.209,0.488,0.36,0.077,0.173
1,0021800457,1610612752,Knicks,NYK,New York,240:00,0.488,0.36,0.077,0.077,0.619,0.284,0.1,0.233
0,0021800458,1610612756,Suns,PHX,Phoenix,240:00,0.484,0.229,0.167,0.368,0.535,0.165,0.163,0.208
1,0021800458,1610612738,Celtics,BOS,Boston,240:00,0.535,0.165,0.163,0.188,0.484,0.229,0.167,0.491
0,0021800459,1610612761,Raptors,TOR,Toronto,240:00,0.446,0.226,0.09,0.193,0.531,0.2,0.228,0.283
1,0021800459,1610612754,Pacers,IND,Indiana,240:00,0.531,0.2,0.228,0.196,0.446,0.226,0.09,0.281
0,0021800460,1610612741,Bulls,CHI,Chicago,240:00,0.473,0.11,0.094,0.176,0.514,0.338,0.152,0.22
1,0021800460,1610612751,Nets,BKN,Brooklyn,240:00,0.514,0.338,0.152,0.171,0.473,0.11,0.094,0.255
0,0021800461,1610612764,Wizards,WAS,Washington,240:00,0.595,0.274,0.109,0.098,0.706,0.247,0.165,0.22
1,0021800461,1610612745,Rockets,HOU,Houston,240:00,0.706,0.247,0.165,0.195,0.595,0.274,0.109,0.098
0,0021800462,1610612740,Pelicans,NOP,New Orleans,240:00,0.571,0.163,0.141,0.14,0.582,0.353,0.136,0.227
1,0021800462,1610612749,Bucks,MIL,Milwaukee,240:00,0.582,0.353,0.136,0.205,0.571,0.163,0.141,0.22
0,0021800463,1610612750,Timberwolves,MIN,Minnesota,265:00,0.481,0.282,0.063,0.183,0.596,0.298,0.117,0.226
1,0021800463,1610612765,Pistons,DET,Detroit,265:00,0.596,0.298,0.117,0.151,0.481,0.282,0.063,0.283
0,0021800464,1610612762,Jazz,UTA,Utah,240:00,0.484,0.237,0.147,0.172,0.453,0.189,0.114,0.211
1,0021800464,1610612744,Warriors,GSW,Golden State,240:00,0.453,0.189,0.114,0.175,0.484,0.237,0.147,0.293
0,0021800465,1610612757,Trail Blazers,POR,Portland,240:00,0.54,0.267,0.226,0.293,0.481,0.244,0.157,0.239
1,0021800465,1610612763,Grizzlies,MEM,Memphis,240:00,0.481,0.244,0.157,0.239,0.54,0.267,0.226,0.39
0,0021800466,1610612758,Kings,SAC,Sacramento,240:00,0.489,0.355,0.118,0.164,0.564,0.265,0.158,0.386
1,0021800466,1610612760,Thunder,OKC,Oklahoma City,240:00,0.564,0.265,0.158,0.316,0.489,0.355,0.118,0.18
0,0021800467,1610612748,Heat,MIA,Miami,240:00,0.435,0.366,0.093,0.317,0.463,0.366,0.084,0.228
1,0021800467,1610612745,Rockets,HOU,Houston,240:00,0.463,0.366,0.084,0.14,0.435,0.366,0.093,0.429
0,0021800468,1610612746,Clippers,LAC,LA,240:00,0.602,0.373,0.123,0.268,0.522,0.359,0.117,0.407
1,0021800468,1610612742,Mavericks,DAL,Dallas,240:00,0.522,0.359,0.117,0.296,0.602,0.373,0.123,0.293
0,0021800469,1610612765,Pistons,DET,Detroit,240:00,0.439,0.268,0.167,0.222,0.52,0.373,0.191,0.326
1,0021800469,1610612766,Hornets,CHA,Charlotte,240:00,0.52,0.373,0.191,0.256,0.439,0.268,0.167,0.278
0,0021800470,1610612761,Raptors,TOR,Toronto,240:00,0.577,0.286,0.091,0.283,0.53,0.366,0.116,0.271
1,0021800470,1610612739,Cavaliers,CLE,Cleveland,240:00,0.53,0.366,0.116,0.229,0.577,0.286,0.091,0.37
0,0021800471,1610612754,Pacers,IND,Indiana,240:00,0.604,0.22,0.125,0.154,0.569,0.472,0.225,0.333
1,0021800471,1610612751,Nets,BKN,Brooklyn,240:00,0.569,0.472,0.225,0.244,0.604,0.22,0.125,0.179
0,0021800472,1610612752,Knicks,NYK,New York,240:00,0.536,0.286,0.126,0.085,0.527,0.264,0.156,0.347
1,0021800472,1610612737,Hawks,ATL,Atlanta,240:00,0.527,0.264,0.156,0.306,0.536,0.286,0.126,0.128
0,0021800473,1610612749,Bucks,MIL,Milwaukee,240:00,0.613,0.35,0.205,0.268,0.44,0.396,0.049,0.23
1,0021800473,1610612738,Celtics,BOS,Boston,240:00,0.44,0.396,0.049,0.148,0.613,0.35,0.205,0.317
0,0021800474,1610612753,Magic,ORL,Orlando,240:00,0.372,0.279,0.097,0.21,0.473,0.347,0.114,0.239
1,0021800474,1610612741,Bulls,CHI,Chicago,240:00,0.473,0.347,0.114,0.196,0.372,0.279,0.097,0.323
0,0021800475,1610612759,Spurs,SAS,San Antonio,240:00,0.638,0.207,0.16,0.25,0.434,0.373,0.12,0.216
1,0021800475,1610612750,Timberwolves,MIN,Minnesota,240:00,0.434,0.373,0.12,0.176,0.638,0.207,0.16,0.295
0,0021800476,1610612762,Jazz,UTA,Utah,240:00,0.647,0.2,0.148,0.143,0.46,0.207,0.146,0.286
1,0021800476,1610612757,Trail Blazers,POR,Portland,240:00,0.46,0.207,0.146,0.232,0.647,0.2,0.148,0.262
0,0021800477,1610612758,Kings,SAC,Sacramento,240:00,0.46,0.33,0.101,0.207,0.563,0.125,0.191,0.186
1,0021800477,1610612763,Grizzlies,MEM,Memphis,240:00,0.563,0.125,0.191,0.186,0.46,0.33,0.101,0.31
0,0021800478,1610612740,Pelicans,NOP,New Orleans,240:00,0.471,0.157,0.12,0.226,0.511,0.272,0.12,0.216
1,0021800478,1610612747,Lakers,LAL,Los Angeles,240:00,0.511,0.272,0.12,0.157,0.471,0.157,0.12,0.274
0,0021800479,1610612746,Clippers,LAC,LA,240:00,0.63,0.185,0.172,0.333,0.469,0.258,0.087,0.254
1,0021800479,1610612743,Nuggets,DEN,Denver,240:00,0.469,0.258,0.087,0.22,0.63,0.185,0.172,0.385
0,0021800480,1610612764,Wizards,WAS,Washington,315:00,0.563,0.243,0.172,0.304,0.526,0.287,0.12,0.391
1,0021800480,1610612756,Suns,PHX,Phoenix,315:00,0.526,0.287,0.12,0.297,0.563,0.243,0.172,0.411
0,0021800481,1610612761,Raptors,TOR,Toronto,240:00,0.442,0.2,0.136,0.136,0.588,0.412,0.119,0.122
1,0021800481,1610612755,76ers,PHI,Philadelphia,240:00,0.588,0.412,0.119,0.098,0.442,0.2,0.136,0.153
0,0021800482,1610612749,Bucks,MIL,Milwaukee,240:00,0.423,0.262,0.154,0.105,0.438,0.258,0.12,0.203
1,0021800482,1610612748,Heat,MIA,Miami,240:00,0.438,0.258,0.12,0.186,0.423,0.262,0.154,0.14
0,0021800483,1610612759,Spurs,SAS,San Antonio,240:00,0.534,0.125,0.093,0.104,0.489,0.221,0.096,0.344
1,0021800483,1610612745,Rockets,HOU,Houston,240:00,0.489,0.221,0.096,0.311,0.534,0.125,0.093,0.188
0,0021800484,1610612744,Warriors,GSW,Golden State,240:00,0.536,0.163,0.126,0.283,0.533,0.304,0.13,0.291
1,0021800484,1610612742,Mavericks,DAL,Dallas,240:00,0.533,0.304,0.13,0.2,0.536,0.163,0.126,0.302
0,0021800485,1610612762,Jazz,UTA,Utah,240:00,0.511,0.194,0.125,0.182,0.522,0.247,0.158,0.25
1,0021800485,1610612760,Thunder,OKC,Oklahoma City,240:00,0.522,0.247,0.158,0.154,0.511,0.194,0.125,0.218
0,0021800486,1610612765,Pistons,DET,Detroit,240:00,0.47,0.325,0.151,0.091,0.429,0.275,0.155,0.368
1,0021800486,1610612737,Hawks,ATL,Atlanta,240:00,0.429,0.275,0.155,0.263,0.47,0.325,0.151,0.218
0,0021800487,1610612764,Wizards,WAS,Washington,240:00,0.428,0.342,0.213,0.122,0.49,0.124,0.165,0.327
1,0021800487,1610612754,Pacers,IND,Indiana,240:00,0.49,0.124,0.165,0.291,0.428,0.342,0.213,0.163
0,0021800488,1610612766,Hornets,CHA,Charlotte,240:00,0.477,0.295,0.108,0.167,0.576,0.291,0.14,0.326
1,0021800488,1610612738,Celtics,BOS,Boston,240:00,0.576,0.291,0.14,0.239,0.477,0.295,0.108,0.278
0,0021800489,1610612756,Suns,PHX,Phoenix,240:00,0.5,0.18,0.131,0.213,0.529,0.388,0.166,0.365
1,0021800489,1610612751,Nets,BKN,Brooklyn,240:00,0.529,0.388,0.166,0.269,0.5,0.18,0.131,0.234
0,0021800490,1610612739,Cavaliers,CLE,Cleveland,240:00,0.494,0.167,0.126,0.143,0.622,0.218,0.16,0.257
1,0021800490,1610612741,Bulls,CHI,Chicago,240:00,0.622,0.218,0.16,0.2,0.494,0.167,0.126,0.265
0,0021800491,1610612753,Magic,ORL,Orlando,240:00,0.486,0.457,0.209,0.261,0.6,0.224,0.125,0.304
